InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
34_Phoenixville_8370,34,Phoenixville,8370,LavenderLullaby,1.75L,36,10.99,01/01/2016
34_Phoenixville_8847,34,Phoenixville,8847,LuminousLagoon,750mL,31,5.99,01/01/2016
34_Phoenixville_8907,34,Phoenixville,8907,RadiantRainforestRipple,1.5L,8,6.99,01/01/2016
34_Phoenixville_10452,34,Phoenixville,10452,MoonlitMapleMocha,750mL,12,9.99,01/01/2016
34_Phoenixville_11213,34,Phoenixville,11213,CitrusSilk,750mL,63,18.99,01/01/2016
34_Phoenixville_11340,34,Phoenixville,11340,BlissfulBubbly,750mL,16,13.99,01/01/2016
34_Phoenixville_13122,34,Phoenixville,13122,LavenderLatte,750mL,8,14.99,01/01/2016
34_Phoenixville_13229,34,Phoenixville,13229,CosmicCoconutCrush,750mL,3,99.99,01/01/2016
34_Phoenixville_14383,34,Phoenixville,14383,SunlitSnowfruitSip,750mL,5,15.99,01/01/2016
34_Phoenixville_14439,34,Phoenixville,14439,LushLagoonLatte,750mL,1,4.99,01/01/2016
34_Phoenixville_14444,34,Phoenixville,14444,SummerSorbetSplash,750mL,20,25.99,01/01/2016
37_Emberford_8102,37,Emberford,8102,MidnightMochaMist,1.75L,4,24.99,01/01/2016
37_Emberford_8370,37,Emberford,8370,LavenderLullaby,1.75L,14,10.99,01/01/2016
37_Emberford_8907,37,Emberford,8907,RadiantRainforestRipple,1.5L,5,6.99,01/01/2016
37_Emberford_11213,37,Emberford,11213,CitrusSilk,750mL,7,18.99,01/01/2016
37_Emberford_14439,37,Emberford,14439,LushLagoonLatte,750mL,0,4.99,01/01/2016
37_Emberford_16159,37,Emberford,16159,GlimmerQuench,750mL,12,9.99,01/01/2016
37_Emberford_16328,37,Emberford,16328,TranquilToastedTaffy,500mL,5,3.99,01/01/2016
37_Emberford_19507,37,Emberford,19507,VelvetFizz,750mL,7,7.99,01/01/2016
37_Emberford_24002,37,Emberford,24002,EnchantedElderflowerElixir,1.5L,14,8.99,01/01/2016
37_Emberford_24673,37,Emberford,24673,ZenBrew,1.5L,9,15.99,01/01/2016
37_Emberford_27644,37,Emberford,27644,EnchantedIced,750mL,3,9.99,01/01/2016
37_Emberford_29407,37,Emberford,29407,WildWisteriaWhirl,750mL,6,15.99,01/01/2016
37_Emberford_29996,37,Emberford,29996,WhisperQuencher,750mL,15,16.99,01/01/2016
37_Emberford_33683,37,Emberford,33683,FrothEuphoria,1.5L,8,20.99,01/01/2016
37_Emberford_37731,37,Emberford,37731,CosmicCider,3L,5,10.99,01/01/2016
65_Whispering Vale_2679,65,Whispering Vale,2679,OceanOpal,750mL,14,19.99,01/01/2016
65_Whispering Vale_3487,65,Whispering Vale,3487,SummerBerryBrio,750mL,8,16.99,01/01/2016
65_Whispering Vale_3917,65,Whispering Vale,3917,SparklingSiesta,50mL,55,0.99,01/01/2016
65_Whispering Vale_4246,65,Whispering Vale,4246,TranquilToffeeTwirl,375mL,30,5.49,01/01/2016
65_Whispering Vale_5921,65,Whispering Vale,5921,SparklingSaffron,750mL,8,21.99,01/01/2016
65_Whispering Vale_8102,65,Whispering Vale,8102,MidnightMochaMist,1.75L,8,24.99,01/01/2016
53_Sunflower Valley_1022,53,Sunflower Valley,1022,FrostedFudgeFantasia,750mL,3,13.99,01/01/2016
53_Sunflower Valley_1094,53,Sunflower Valley,1094,TranquilBrew,750mL,5,41.99,01/01/2016
53_Sunflower Valley_1397,53,Sunflower Valley,1397,BlueberryBrew,750mL,23,13.99,01/01/2016
53_Sunflower Valley_1692,53,Sunflower Valley,1692,FrothyForestFable,750mL,8,18.49,01/01/2016
53_Sunflower Valley_1896,53,Sunflower Valley,1896,AlpineAloeAria,750mL,3,99.99,01/01/2016
53_Sunflower Valley_2598,53,Sunflower Valley,2598,TropicalTidewave,750mL,8,14.99,01/01/2016
53_Sunflower Valley_2854,53,Sunflower Valley,2854,CloudNineCafé,750mL,8,54.99,01/01/2016
53_Sunflower Valley_3237,53,Sunflower Valley,3237,ChilledCherryCharm,1.75L,8,23.99,01/01/2016
53_Sunflower Valley_3487,53,Sunflower Valley,3487,SummerBerryBrio,750mL,7,16.99,01/01/2016
32_Oceanview_3296,32,Oceanview,3296,MysticMangoMingle,750mL,27,22.99,01/01/2016
32_Oceanview_3487,32,Oceanview,3487,SummerBerryBrio,750mL,17,16.99,01/01/2016
32_Oceanview_3917,32,Oceanview,3917,SparklingSiesta,50mL,1,0.99,01/01/2016
32_Oceanview_4246,32,Oceanview,4246,TranquilToffeeTwirl,375mL,28,5.49,01/01/2016
32_Oceanview_5124,32,Oceanview,5124,FrolicFrappe,1.75L,3,66.99,01/01/2016
15_Meadowhaven_6553,15,Meadowhaven,6553,PomegranatePleasure,750mL,29,11.99,01/01/2016
15_Meadowhaven_7725,15,Meadowhaven,7725,MidnightMangoMist,750mL,26,9.99,01/01/2016
15_Meadowhaven_8102,15,Meadowhaven,8102,MidnightMochaMist,1.75L,41,24.99,01/01/2016
15_Meadowhaven_8370,15,Meadowhaven,8370,LavenderLullaby,1.75L,11,10.99,01/01/2016
15_Meadowhaven_8847,15,Meadowhaven,8847,LuminousLagoon,750mL,8,5.99,01/01/2016
15_Meadowhaven_11213,15,Meadowhaven,11213,CitrusSilk,750mL,13,18.99,01/01/2016
15_Meadowhaven_11340,15,Meadowhaven,11340,BlissfulBubbly,750mL,10,13.99,01/01/2016
76_Sapphire Shores_26876,76,Sapphire Shores,26876,FrothyFigFantasy,750mL,24,79.99,01/01/2016
76_Sapphire Shores_27644,76,Sapphire Shores,27644,EnchantedIced,750mL,13,9.99,01/01/2016
76_Sapphire Shores_28983,76,Sapphire Shores,28983,TranquilTurmericTonic,750mL,30,14.99,01/01/2016
76_Sapphire Shores_29407,76,Sapphire Shores,29407,WildWisteriaWhirl,750mL,59,15.99,01/01/2016
76_Sapphire Shores_29996,76,Sapphire Shores,29996,WhisperQuencher,750mL,26,16.99,01/01/2016
76_Sapphire Shores_31541,76,Sapphire Shores,31541,OasisWhirl,750mL,47,20.99,01/01/2016
76_Sapphire Shores_32604,76,Sapphire Shores,32604,CarnivalChill,750mL,23,9.95,01/01/2016
76_Sapphire Shores_33035,76,Sapphire Shores,33035,MapleMystique,750mL,16,8.99,01/01/2016
76_Sapphire Shores_33683,76,Sapphire Shores,33683,FrothEuphoria,1.5L,20,20.99,01/01/2016
76_Sapphire Shores_34020,76,Sapphire Shores,34020,AuroraZest,750mL,22,19.99,01/01/2016
76_Sapphire Shores_35862,76,Sapphire Shores,35862,SunburstSip,750mL,7,19.99,01/01/2016
76_Sapphire Shores_37731,76,Sapphire Shores,37731,CosmicCider,3L,10,10.99,01/01/2016
20_Silverdale_5124,20,Silverdale,5124,FrolicFrappe,1.75L,7,66.99,01/01/2016
20_Silverdale_5921,20,Silverdale,5921,SparklingSaffron,750mL,63,21.99,01/01/2016
20_Silverdale_6553,20,Silverdale,6553,PomegranatePleasure,750mL,17,11.99,01/01/2016
20_Silverdale_8102,20,Silverdale,8102,MidnightMochaMist,1.75L,19,24.99,01/01/2016
20_Silverdale_8370,20,Silverdale,8370,LavenderLullaby,1.75L,10,10.99,01/01/2016
20_Silverdale_11213,20,Silverdale,11213,CitrusSilk,750mL,12,18.99,01/01/2016
20_Silverdale_14439,20,Silverdale,14439,LushLagoonLatte,750mL,14,4.99,01/01/2016
7_Misty Hollow_11213,7,Misty Hollow,11213,CitrusSilk,750mL,26,18.99,01/01/2016
7_Misty Hollow_14383,7,Misty Hollow,14383,SunlitSnowfruitSip,750mL,9,15.99,01/01/2016
7_Misty Hollow_14439,7,Misty Hollow,14439,LushLagoonLatte,750mL,11,4.99,01/01/2016
7_Misty Hollow_16159,7,Misty Hollow,16159,GlimmerQuench,750mL,10,9.99,01/01/2016
7_Misty Hollow_16328,7,Misty Hollow,16328,TranquilToastedTaffy,500mL,18,3.99,01/01/2016
7_Misty Hollow_19055,7,Misty Hollow,19055,VelvetVista,750mL,11,9.99,01/01/2016
7_Misty Hollow_19507,7,Misty Hollow,19507,VelvetFizz,750mL,13,7.99,01/01/2016
7_Misty Hollow_22927,7,Misty Hollow,22927,TranquilTamarindTwist,750mL,6,13.99,01/01/2016
7_Misty Hollow_24002,7,Misty Hollow,24002,EnchantedElderflowerElixir,1.5L,33,8.99,01/01/2016
50_Willowgate_2679,50,Willowgate,2679,OceanOpal,750mL,15,19.99,01/01/2016
50_Willowgate_2854,50,Willowgate,2854,CloudNineCafé,750mL,49,54.99,01/01/2016
50_Willowgate_3079,50,Willowgate,3079,RadiantRhubarbRefresher,750mL,5,13.99,01/01/2016
50_Willowgate_3237,50,Willowgate,3237,ChilledCherryCharm,1.75L,9,23.99,01/01/2016
50_Willowgate_3296,50,Willowgate,3296,MysticMangoMingle,750mL,7,22.99,01/01/2016
50_Willowgate_3487,50,Willowgate,3487,SummerBerryBrio,750mL,15,16.99,01/01/2016
50_Willowgate_4246,50,Willowgate,4246,TranquilToffeeTwirl,375mL,26,5.49,01/01/2016
70_Oakmere_24002,70,Oakmere,24002,EnchantedElderflowerElixir,1.5L,10,8.99,01/01/2016
70_Oakmere_24673,70,Oakmere,24673,ZenBrew,1.5L,7,15.99,01/01/2016
70_Oakmere_27644,70,Oakmere,27644,EnchantedIced,750mL,10,9.99,01/01/2016
70_Oakmere_29407,70,Oakmere,29407,WildWisteriaWhirl,750mL,12,15.99,01/01/2016
70_Oakmere_29996,70,Oakmere,29996,WhisperQuencher,750mL,13,16.99,01/01/2016
70_Oakmere_33035,70,Oakmere,33035,MapleMystique,750mL,5,8.99,01/01/2016
70_Oakmere_33683,70,Oakmere,33683,FrothEuphoria,1.5L,11,20.99,01/01/2016
70_Oakmere_37731,70,Oakmere,37731,CosmicCider,3L,15,10.99,01/01/2016
70_Oakmere_40175,70,Oakmere,40175,SunburstSorbet,187mL 4 Pk,8,11.99,01/01/2016
70_Oakmere_41212,70,Oakmere,41212,SparkleBliss,750mL,16,15.99,01/01/2016
70_Oakmere_44854,70,Oakmere,44854,ChocoMintMystique,750mL,4,51.99,01/01/2016
71_Emberfield_1094,71,Emberfield,1094,TranquilBrew,750mL,9,41.99,01/01/2016
55_Skyview_8847,55,Skyview,8847,LuminousLagoon,750mL,74,5.99,01/01/2016
55_Skyview_8907,55,Skyview,8907,RadiantRainforestRipple,1.5L,13,6.99,01/01/2016
55_Skyview_10452,55,Skyview,10452,MoonlitMapleMocha,750mL,19,9.99,01/01/2016
55_Skyview_11213,55,Skyview,11213,CitrusSilk,750mL,33,18.99,01/01/2016
55_Skyview_11340,55,Skyview,11340,BlissfulBubbly,750mL,38,13.99,01/01/2016
55_Skyview_14383,55,Skyview,14383,SunlitSnowfruitSip,750mL,18,15.99,01/01/2016
55_Skyview_14439,55,Skyview,14439,LushLagoonLatte,750mL,18,4.99,01/01/2016
55_Skyview_15007,55,Skyview,15007,BubbleHarbor,750mL,20,19.99,01/01/2016
55_Skyview_15076,55,Skyview,15076,MoonlitMacchiato,750mL,16,11.99,01/01/2016
55_Skyview_15651,55,Skyview,15651,MoonlitMojito,750mL,9,13.99,01/01/2016
55_Skyview_15901,55,Skyview,15901,SparklingApricotAmbrosia,750mL,0,75.99,01/01/2016
55_Skyview_16159,55,Skyview,16159,GlimmerQuench,750mL,23,9.99,01/01/2016
55_Skyview_16179,55,Skyview,16179,FrostedMapleMingle,750mL,1,49.99,01/01/2016
55_Skyview_16180,55,Skyview,16180,CozyCaramelCrave,750mL,15,10.99,01/01/2016
55_Skyview_16328,55,Skyview,16328,TranquilToastedTaffy,500mL,14,3.99,01/01/2016
55_Skyview_17100,55,Skyview,17100,SipSerenity,750mL,1,7.99,01/01/2016
11_Eldertown_1692,11,Eldertown,1692,FrothyForestFable,750mL,11,18.49,01/01/2016
11_Eldertown_1896,11,Eldertown,1896,AlpineAloeAria,750mL,3,99.99,01/01/2016
11_Eldertown_2598,11,Eldertown,2598,TropicalTidewave,750mL,12,14.99,01/01/2016
11_Eldertown_2679,11,Eldertown,2679,OceanOpal,750mL,39,19.99,01/01/2016
11_Eldertown_2854,11,Eldertown,2854,CloudNineCafé,750mL,15,54.99,01/01/2016
11_Eldertown_3237,11,Eldertown,3237,ChilledCherryCharm,1.75L,6,23.99,01/01/2016
11_Eldertown_3487,11,Eldertown,3487,SummerBerryBrio,750mL,9,16.99,01/01/2016
11_Eldertown_3917,11,Eldertown,3917,SparklingSiesta,50mL,1,0.99,01/01/2016
11_Eldertown_4246,11,Eldertown,4246,TranquilToffeeTwirl,375mL,23,5.49,01/01/2016
2_Everglade_27644,2,Everglade,27644,EnchantedIced,750mL,17,9.99,01/01/2016
2_Everglade_29407,2,Everglade,29407,WildWisteriaWhirl,750mL,16,15.99,01/01/2016
2_Everglade_29996,2,Everglade,29996,WhisperQuencher,750mL,5,16.99,01/01/2016
2_Everglade_31541,2,Everglade,31541,OasisWhirl,750mL,15,20.99,01/01/2016
2_Everglade_33683,2,Everglade,33683,FrothEuphoria,1.5L,9,20.99,01/01/2016
2_Everglade_35862,2,Everglade,35862,SunburstSip,750mL,12,19.99,01/01/2016
2_Everglade_37731,2,Everglade,37731,CosmicCider,3L,6,10.99,01/01/2016
2_Everglade_41212,2,Everglade,41212,SparkleBliss,750mL,13,15.99,01/01/2016
2_Everglade_44854,2,Everglade,44854,ChocoMintMystique,750mL,8,51.99,01/01/2016
3_Brookhaven_1896,3,Brookhaven,1896,AlpineAloeAria,750mL,11,99.99,01/01/2016
3_Brookhaven_2854,3,Brookhaven,2854,CloudNineCafé,750mL,16,54.99,01/01/2016
3_Brookhaven_3487,3,Brookhaven,3487,SummerBerryBrio,750mL,16,16.99,01/01/2016
3_Brookhaven_4246,3,Brookhaven,4246,TranquilToffeeTwirl,375mL,9,5.49,01/01/2016
43_Mystic Hollow_8370,43,Mystic Hollow,8370,LavenderLullaby,1.75L,13,10.99,01/01/2016
43_Mystic Hollow_8907,43,Mystic Hollow,8907,RadiantRainforestRipple,1.5L,7,6.99,01/01/2016
43_Mystic Hollow_11213,43,Mystic Hollow,11213,CitrusSilk,750mL,5,18.99,01/01/2016
43_Mystic Hollow_13932,43,Mystic Hollow,13932,VelvetVanillaVoyage,750mL,6,4.79,01/01/2016
43_Mystic Hollow_16180,43,Mystic Hollow,16180,CozyCaramelCrave,750mL,12,10.99,01/01/2016
43_Mystic Hollow_16328,43,Mystic Hollow,16328,TranquilToastedTaffy,500mL,2,3.99,01/01/2016
43_Mystic Hollow_19055,43,Mystic Hollow,19055,VelvetVista,750mL,3,9.99,01/01/2016
43_Mystic Hollow_24002,43,Mystic Hollow,24002,EnchantedElderflowerElixir,1.5L,8,8.99,01/01/2016
43_Mystic Hollow_27644,43,Mystic Hollow,27644,EnchantedIced,750mL,6,9.99,01/01/2016
43_Mystic Hollow_29407,43,Mystic Hollow,29407,WildWisteriaWhirl,750mL,12,15.99,01/01/2016
43_Mystic Hollow_29996,43,Mystic Hollow,29996,WhisperQuencher,750mL,3,16.99,01/01/2016
43_Mystic Hollow_33683,43,Mystic Hollow,33683,FrothEuphoria,1.5L,6,20.99,01/01/2016
43_Mystic Hollow_37731,43,Mystic Hollow,37731,CosmicCider,3L,11,10.99,01/01/2016
40_Aurora Bluff_4246,40,Aurora Bluff,4246,TranquilToffeeTwirl,375mL,23,5.49,01/01/2016
40_Aurora Bluff_5124,40,Aurora Bluff,5124,FrolicFrappe,1.75L,4,66.99,01/01/2016
40_Aurora Bluff_5921,40,Aurora Bluff,5921,SparklingSaffron,750mL,6,21.99,01/01/2016
40_Aurora Bluff_6553,40,Aurora Bluff,6553,PomegranatePleasure,750mL,3,11.99,01/01/2016
40_Aurora Bluff_7725,40,Aurora Bluff,7725,MidnightMangoMist,750mL,1,9.99,01/01/2016
40_Aurora Bluff_8102,40,Aurora Bluff,8102,MidnightMochaMist,1.75L,18,24.99,01/01/2016
40_Aurora Bluff_8370,40,Aurora Bluff,8370,LavenderLullaby,1.75L,8,10.99,01/01/2016
40_Aurora Bluff_8847,40,Aurora Bluff,8847,LuminousLagoon,750mL,4,5.99,01/01/2016
40_Aurora Bluff_8907,40,Aurora Bluff,8907,RadiantRainforestRipple,1.5L,6,6.99,01/01/2016
40_Aurora Bluff_11213,40,Aurora Bluff,11213,CitrusSilk,750mL,5,18.99,01/01/2016
27_Starling City_29996,27,Starling City,29996,WhisperQuencher,750mL,12,16.99,01/01/2016
27_Starling City_32604,27,Starling City,32604,CarnivalChill,750mL,8,9.95,01/01/2016
27_Starling City_33683,27,Starling City,33683,FrothEuphoria,1.5L,7,20.99,01/01/2016
27_Starling City_35862,27,Starling City,35862,SunburstSip,750mL,12,19.99,01/01/2016
27_Starling City_37731,27,Starling City,37731,CosmicCider,3L,9,10.99,01/01/2016
27_Starling City_40175,27,Starling City,40175,SunburstSorbet,187mL 4 Pk,4,11.99,01/01/2016
27_Starling City_44854,27,Starling City,44854,ChocoMintMystique,750mL,10,51.99,01/01/2016
28_Havenhurst_1397,28,Havenhurst,1397,BlueberryBrew,750mL,43,13.99,01/01/2016
28_Havenhurst_1692,28,Havenhurst,1692,FrothyForestFable,750mL,13,18.49,01/01/2016
28_Havenhurst_1896,28,Havenhurst,1896,AlpineAloeAria,750mL,8,99.99,01/01/2016
28_Havenhurst_3487,28,Havenhurst,3487,SummerBerryBrio,750mL,21,16.99,01/01/2016
23_Willowbrook_18884,23,Willowbrook,18884,VanillaVelour,750mL,12,15.99,01/01/2016
23_Willowbrook_19055,23,Willowbrook,19055,VelvetVista,750mL,7,9.99,01/01/2016
23_Willowbrook_19175,23,Willowbrook,19175,StarrySipAmericano,750mL,10,11.99,01/01/2016
23_Willowbrook_19507,23,Willowbrook,19507,VelvetFizz,750mL,12,7.99,01/01/2016
23_Willowbrook_19549,23,Willowbrook,19549,FrostedFable,3L,4,14.99,01/01/2016
23_Willowbrook_20400,23,Willowbrook,20400,StarrySpicedSorbet,750mL,1,13.99,01/01/2016
23_Willowbrook_21412,23,Willowbrook,21412,DreamyDragonfruitDazzle,750mL,22,7.99,01/01/2016
23_Willowbrook_22008,23,Willowbrook,22008,BlossomBreezeBrew,750mL,23,12.99,01/01/2016
23_Willowbrook_24002,23,Willowbrook,24002,EnchantedElderflowerElixir,1.5L,30,8.99,01/01/2016
23_Willowbrook_24094,23,Willowbrook,24094,CitrusSilhouette,1.5L,6,6.99,01/01/2016
23_Willowbrook_24310,23,Willowbrook,24310,ZestSplash,750mL,6,12.99,01/01/2016
23_Willowbrook_24673,23,Willowbrook,24673,ZenBrew,1.5L,26,15.99,01/01/2016
47_Crystal Haven_27644,47,Crystal Haven,27644,EnchantedIced,750mL,6,9.99,01/01/2016
47_Crystal Haven_29407,47,Crystal Haven,29407,WildWisteriaWhirl,750mL,3,15.99,01/01/2016
47_Crystal Haven_29996,47,Crystal Haven,29996,WhisperQuencher,750mL,3,16.99,01/01/2016
47_Crystal Haven_33683,47,Crystal Haven,33683,FrothEuphoria,1.5L,7,20.99,01/01/2016
47_Crystal Haven_35862,47,Crystal Haven,35862,SunburstSip,750mL,6,19.99,01/01/2016
47_Crystal Haven_37731,47,Crystal Haven,37731,CosmicCider,3L,8,10.99,01/01/2016
47_Crystal Haven_41212,47,Crystal Haven,41212,SparkleBliss,750mL,0,15.99,01/01/2016
48_Meadowbrook_1022,48,Meadowbrook,1022,FrostedFudgeFantasia,750mL,0,13.99,01/01/2016
48_Meadowbrook_1094,48,Meadowbrook,1094,TranquilBrew,750mL,4,41.99,01/01/2016
48_Meadowbrook_1397,48,Meadowbrook,1397,BlueberryBrew,750mL,35,13.99,01/01/2016
48_Meadowbrook_1692,48,Meadowbrook,1692,FrothyForestFable,750mL,20,18.49,01/01/2016
48_Meadowbrook_1896,48,Meadowbrook,1896,AlpineAloeAria,750mL,2,99.99,01/01/2016
60_Velvetville_11213,60,Velvetville,11213,CitrusSilk,750mL,23,18.99,01/01/2016
60_Velvetville_11340,60,Velvetville,11340,BlissfulBubbly,750mL,14,13.99,01/01/2016
60_Velvetville_14383,60,Velvetville,14383,SunlitSnowfruitSip,750mL,13,15.99,01/01/2016
60_Velvetville_14439,60,Velvetville,14439,LushLagoonLatte,750mL,18,4.99,01/01/2016
60_Velvetville_15007,60,Velvetville,15007,BubbleHarbor,750mL,11,19.99,01/01/2016
60_Velvetville_15076,60,Velvetville,15076,MoonlitMacchiato,750mL,1,11.99,01/01/2016
60_Velvetville_15721,60,Velvetville,15721,BlissfulBlueberryBurst,750mL,12,24.99,01/01/2016
60_Velvetville_16159,60,Velvetville,16159,GlimmerQuench,750mL,2,9.99,01/01/2016
60_Velvetville_16180,60,Velvetville,16180,CozyCaramelCrave,750mL,14,10.99,01/01/2016
60_Velvetville_16328,60,Velvetville,16328,TranquilToastedTaffy,500mL,23,3.99,01/01/2016
60_Velvetville_16380,60,Velvetville,16380,CelestialChai,750mL,12,10.99,01/01/2016
60_Velvetville_19175,60,Velvetville,19175,StarrySipAmericano,750mL,22,11.99,01/01/2016
60_Velvetville_19507,60,Velvetville,19507,VelvetFizz,750mL,21,7.99,01/01/2016
60_Velvetville_19549,60,Velvetville,19549,FrostedFable,3L,2,14.99,01/01/2016
68_Radiant Ridge_2598,68,Radiant Ridge,2598,TropicalTidewave,750mL,10,14.99,01/01/2016
68_Radiant Ridge_2679,68,Radiant Ridge,2679,OceanOpal,750mL,22,19.99,01/01/2016
68_Radiant Ridge_2854,68,Radiant Ridge,2854,CloudNineCafé,750mL,39,54.99,01/01/2016
68_Radiant Ridge_3079,68,Radiant Ridge,3079,RadiantRhubarbRefresher,750mL,5,13.99,01/01/2016
68_Radiant Ridge_3237,68,Radiant Ridge,3237,ChilledCherryCharm,1.75L,8,23.99,01/01/2016
68_Radiant Ridge_3487,68,Radiant Ridge,3487,SummerBerryBrio,750mL,8,16.99,01/01/2016
68_Radiant Ridge_3688,68,Radiant Ridge,3688,StarryNectar,1.75L,5,4.99,01/01/2016
68_Radiant Ridge_3917,68,Radiant Ridge,3917,SparklingSiesta,50mL,5,0.99,01/01/2016
34_Phoenixville_15007,34,Phoenixville,15007,BubbleHarbor,750mL,12,19.99,01/01/2016
34_Phoenixville_15076,34,Phoenixville,15076,MoonlitMacchiato,750mL,7,11.99,01/01/2016
34_Phoenixville_15349,34,Phoenixville,15349,BlossomButterflyBrew,300mL,5,7.99,01/01/2016
34_Phoenixville_16159,34,Phoenixville,16159,GlimmerQuench,750mL,9,9.99,01/01/2016
34_Phoenixville_16179,34,Phoenixville,16179,FrostedMapleMingle,750mL,0,49.99,01/01/2016
34_Phoenixville_16180,34,Phoenixville,16180,CozyCaramelCrave,750mL,15,10.99,01/01/2016
34_Phoenixville_16328,34,Phoenixville,16328,TranquilToastedTaffy,500mL,64,3.99,01/01/2016
34_Phoenixville_16380,34,Phoenixville,16380,CelestialChai,750mL,1,10.99,01/01/2016
34_Phoenixville_17100,34,Phoenixville,17100,SipSerenity,750mL,7,7.99,01/01/2016
34_Phoenixville_17375,34,Phoenixville,17375,EnchantedEspresso,750mL,3,52.99,01/01/2016
34_Phoenixville_17487,34,Phoenixville,17487,CelestialSwell,750mL,5,6.99,01/01/2016
34_Phoenixville_18884,34,Phoenixville,18884,VanillaVelour,750mL,12,15.99,01/01/2016
34_Phoenixville_19055,34,Phoenixville,19055,VelvetVista,750mL,7,9.99,01/01/2016
34_Phoenixville_19175,34,Phoenixville,19175,StarrySipAmericano,750mL,145,11.99,01/01/2016
62_Amberford_27644,62,Amberford,27644,EnchantedIced,750mL,11,9.99,01/01/2016
62_Amberford_29407,62,Amberford,29407,WildWisteriaWhirl,750mL,5,15.99,01/01/2016
62_Amberford_33683,62,Amberford,33683,FrothEuphoria,1.5L,10,20.99,01/01/2016
62_Amberford_37731,62,Amberford,37731,CosmicCider,3L,10,10.99,01/01/2016
63_Moonlit Meadow_1094,63,Moonlit Meadow,1094,TranquilBrew,750mL,3,41.99,01/01/2016
63_Moonlit Meadow_1397,63,Moonlit Meadow,1397,BlueberryBrew,750mL,17,13.99,01/01/2016
63_Moonlit Meadow_1692,63,Moonlit Meadow,1692,FrothyForestFable,750mL,14,18.49,01/01/2016
63_Moonlit Meadow_2598,63,Moonlit Meadow,2598,TropicalTidewave,750mL,10,14.99,01/01/2016
63_Moonlit Meadow_2679,63,Moonlit Meadow,2679,OceanOpal,750mL,19,19.99,01/01/2016
78_Serendipity Springs_1397,78,Serendipity Springs,1397,BlueberryBrew,750mL,16,13.99,01/01/2016
78_Serendipity Springs_1692,78,Serendipity Springs,1692,FrothyForestFable,750mL,12,18.49,01/01/2016
78_Serendipity Springs_1896,78,Serendipity Springs,1896,AlpineAloeAria,750mL,4,99.99,01/01/2016
78_Serendipity Springs_2679,78,Serendipity Springs,2679,OceanOpal,750mL,20,19.99,01/01/2016
78_Serendipity Springs_2854,78,Serendipity Springs,2854,CloudNineCafé,750mL,6,54.99,01/01/2016
78_Serendipity Springs_3237,78,Serendipity Springs,3237,ChilledCherryCharm,1.75L,14,23.99,01/01/2016
78_Serendipity Springs_3296,78,Serendipity Springs,3296,MysticMangoMingle,750mL,7,22.99,01/01/2016
78_Serendipity Springs_3487,78,Serendipity Springs,3487,SummerBerryBrio,750mL,21,16.99,01/01/2016
78_Serendipity Springs_3917,78,Serendipity Springs,3917,SparklingSiesta,50mL,3,0.99,01/01/2016
78_Serendipity Springs_4246,78,Serendipity Springs,4246,TranquilToffeeTwirl,375mL,32,5.49,01/01/2016
15_Meadowhaven_14383,15,Meadowhaven,14383,SunlitSnowfruitSip,750mL,14,15.99,01/01/2016
15_Meadowhaven_14439,15,Meadowhaven,14439,LushLagoonLatte,750mL,18,4.99,01/01/2016
15_Meadowhaven_15007,15,Meadowhaven,15007,BubbleHarbor,750mL,4,19.99,01/01/2016
15_Meadowhaven_16159,15,Meadowhaven,16159,GlimmerQuench,750mL,13,9.99,01/01/2016
15_Meadowhaven_16180,15,Meadowhaven,16180,CozyCaramelCrave,750mL,6,10.99,01/01/2016
15_Meadowhaven_16328,15,Meadowhaven,16328,TranquilToastedTaffy,500mL,31,3.99,01/01/2016
15_Meadowhaven_17487,15,Meadowhaven,17487,CelestialSwell,750mL,5,6.99,01/01/2016
15_Meadowhaven_18884,15,Meadowhaven,18884,VanillaVelour,750mL,9,15.99,01/01/2016
15_Meadowhaven_19055,15,Meadowhaven,19055,VelvetVista,750mL,10,9.99,01/01/2016
15_Meadowhaven_19175,15,Meadowhaven,19175,StarrySipAmericano,750mL,8,11.99,01/01/2016
15_Meadowhaven_19507,15,Meadowhaven,19507,VelvetFizz,750mL,17,7.99,01/01/2016
15_Meadowhaven_19549,15,Meadowhaven,19549,FrostedFable,3L,3,14.99,01/01/2016
15_Meadowhaven_20400,15,Meadowhaven,20400,StarrySpicedSorbet,750mL,5,13.99,01/01/2016
15_Meadowhaven_21412,15,Meadowhaven,21412,DreamyDragonfruitDazzle,750mL,17,7.99,01/01/2016
